LeaveVote,gender,age,edlevel,hhincome,econPersonalRetro1,EuropeanIdentity,EnglishIdentity,BritishIdentity,PolMistrust,GovDisapproval,PopulismScale,ConVote,LabVote,LibVote,SNPPCVote,UKIP,euUKNotRich,euNotPreventWar,FreeTradeBad,euParlOverRide1,euUndermineIdentity1,lessEUmigrants,effectsEUTrade1,effectsEUImmigrationLower
1,2,59,3,4,1,1,7,1,7,2,21,0,0,0,0,1,4,4,3,5,4,7,3,5
1,2,69,4,5,3,1,7,5,6,5,15,0,0,0,0,1,4,4,1,5,5,10,4,4
1,2,73,4,4,3,4,7,7,3,3,15,0,0,0,0,0,3,2,1,4,4,5,3,4
1,2,81,4,5,1,1,7,7,4,5,15,0,0,0,0,0,4,3,1,5,4,10,4,5
0,1,34,4,6,3,5,4,5,5,3,18,0,0,0,0,0,3,2,1,3,2,5,2,3
1,1,44,3,7,1,2,6,6,5,2,15,1,0,0,0,0,4,3,1,5,5,8,5,5
0,2,78,1,1,2,1,7,6,5,4,15,0,1,0,0,0,3,3,2,4,3,10,3,5
1,1,33,2,2,3,1,7,7,6,2,21,1,0,0,0,0,3,4,1,5,5,5,3,5
0,2,34,4,5,4,3,3,6,4,4,20,0,1,0,0,0,3,4,1,4,2,7,2,4
0,2,21,4,3,4,5,7,7,7,5,15,0,0,0,0,0,2,1,1,2,2,4,2,4
0,1,81,3,5,4,7,5,7,5,2,15,1,0,0,0,0,3,3,1,4,4,5,3,3
1,1,66,0,4,3,1,7,4,7,2,15,1,0,0,0,0,5,5,2,5,5,10,3,4
1,1,47,2,5,3,2,6,6,6,3,15,0,0,0,0,1,4,3,3,5,3,10,4,4
1,1,53,3,5,2,2,7,7,6,4,20,0,0,0,0,1,3,3,1,5,4,8,3,4
0,1,76,4,2,4,6,4,7,5,5,15,0,1,0,0,0,3,1,1,5,3,1,3,4
0,1,69,2,2,3,7,7,7,5,4,15,0,0,0,0,0,1,1,1,2,1,3,3,3
0,1,59,5,2,1,7,7,1,7,5,15,0,1,0,0,0,1,2,1,3,2,5,2,1
0,2,42,4,5,3,4,4,4,6,3,15,0,1,1,0,0,3,2,1,3,2,5,3,3
0,2,31,4,7,4,7,4,7,6,3,15,0,1,0,0,0,3,2,3,4,2,6,3,4
0,2,65,5,6,3,6,3,4,3,4,15,0,1,1,0,0,2,3,1,2,2,6,2,4
1,2,36,4,4,3,3,6,6,7,3,15,1,0,0,0,0,3,4,1,4,3,6,3,4
1,2,77,2,5,3,4,7,7,3,2,15,1,0,0,0,0,4,3,2,5,5,5,4,4
1,1,63,4,3,3,4,5,7,5,2,17,1,0,0,0,0,4,2,2,5,2,6,4,3
0,1,60,2,3,3,4,5,5,4,4,15,0,1,0,0,0,3,2,1,3,4,6,2,2
0,1,73,4,5,3,6,1,6,4,3,15,1,0,0,0,0,2,1,1,2,1,4,2,3
1,1,75,3,2,3,1,7,6,6,2,15,0,0,0,0,1,4,4,2,5,5,10,4,4
0,1,18,3,2,2,6,2,2,4,3,18,0,1,0,0,0,3,3,3,3,2,1,3,2
1,1,76,0,2,2,1,6,7,6,2,15,0,0,0,0,1,2,4,3,4,4,10,4,4
1,2,56,1,4,4,1,4,7,6,2,19,1,0,0,0,0,5,5,3,5,5,10,3,4
1,1,51,4,7,2,4,6,6,7,3,15,1,0,0,0,0,3,3,1,2,4,9,3,4
1,2,51,1,2,3,7,7,7,1,4,15,0,1,0,0,0,3,2,1,5,5,3,4,1
0,2,25,4,3,3,6,7,7,5,4,15,0,0,0,0,0,2,2,1,2,2,3,2,3
1,2,44,3,6,3,3,5,5,3,2,16,1,0,0,0,0,4,4,1,5,5,9,3,4
1,2,56,3,3,2,1,7,7,2,4,17,0,1,1,0,0,3,2,1,4,2,8,4,4
1,2,63,2,2,3,1,7,7,7,5,15,0,0,0,0,1,4,3,2,5,5,4,3,5
1,1,46,3,4,4,3,7,5,3,2,14,1,0,0,0,0,4,3,1,5,4,10,3,4
0,1,73,4,5,3,5,2,4,4,5,15,0,1,0,0,0,2,2,1,2,2,3,2,4
1,1,55,3,5,3,5,6,6,5,3,15,0,1,0,0,0,3,3,2,4,3,6,3,4
0,2,69,2,4,3,7,6,6,3,3,15,1,0,0,0,0,2,2,1,2,2,1,3,4
0,1,66,2,2,3,7,3,6,7,4,15,0,1,0,0,0,3,2,2,3,2,5,1,4
1,1,59,3,3,3,1,7,7,4,2,15,1,0,0,0,0,3,3,2,5,5,10,3,4
1,2,68,2,2,3,1,7,5,7,5,25,0,0,0,0,1,5,5,1,5,5,8,5,5
0,2,69,4,1,3,6,1,6,7,5,15,0,0,0,1,0,2,2,1,1,2,3,3,3
1,2,51,4,4,3,4,7,7,7,4,15,0,0,0,0,1,4,5,3,5,5,10,3,4
1,2,82,4,1,3,4,7,7,4,3,15,1,0,0,0,0,3,3,2,4,4,10,4,4
1,2,57,0,4,3,1,7,7,6,4,15,0,0,0,0,0,4,4,2,5,5,10,3,5
1,2,71,4,4,3,2,7,7,6,5,15,0,1,0,0,0,4,3,1,3,3,10,3,4
0,1,45,2,3,3,5,1,6,4,4,14,0,1,0,0,0,3,2,1,4,2,5,3,2
1,1,75,2,2,4,5,7,7,7,5,15,0,1,0,0,0,3,1,1,4,5,6,3,4
1,1,18,3,4,3,5,5,5,4,1,15,1,0,0,0,0,2,3,3,4,3,6,4,2
0,2,58,4,4,3,4,1,5,6,5,15,0,1,0,0,0,3,3,1,2,3,6,3,3
1,1,44,3,2,3,1,7,1,7,5,15,0,1,0,0,0,3,4,2,4,4,6,3,3
0,1,23,4,4,3,4,4,4,5,5,15,0,1,0,0,0,3,2,1,3,2,2,2,4
0,2,49,4,5,4,4,1,6,4,4,15,0,1,0,0,0,2,3,2,2,2,3,2,3
1,2,56,5,7,5,4,2,4,3,4,15,0,0,0,0,0,3,3,2,5,4,7,5,5
0,1,23,3,5,3,7,6,7,6,4,15,0,0,0,0,0,2,2,1,4,2,4,4,4
1,2,62,4,4,2,5,6,6,4,4,15,0,0,0,0,0,3,2,1,4,4,6,4,3
1,1,23,3,4,4,1,7,4,4,3,21,1,0,0,0,0,3,5,1,5,5,10,5,4
1,1,68,0,2,3,2,5,6,6,4,15,0,0,0,0,1,4,3,1,4,5,6,3,1
0,1,59,5,5,3,5,5,6,4,3,15,0,0,0,0,0,3,3,1,3,2,5,3,3
0,2,37,2,4,2,6,7,7,3,4,15,0,0,0,0,0,3,2,1,2,2,5,3,4
0,2,22,4,4,3,3,7,7,4,3,15,1,0,0,0,0,3,3,3,3,3,5,3,4
1,1,73,0,3,3,4,7,7,3,4,15,0,0,0,0,1,4,4,2,5,4,9,3,5
1,1,81,2,2,3,1,7,7,3,3,15,0,0,0,0,1,4,5,1,5,5,5,4,4
0,1,46,3,4,3,5,6,6,2,3,15,0,1,0,0,0,3,1,1,2,2,5,3,4
0,2,57,4,4,2,5,3,6,4,3,15,0,1,0,0,0,2,2,1,2,1,5,3,3
1,2,63,4,3,3,3,4,5,6,4,15,0,1,1,0,0,4,3,2,4,4,5,4,4
0,1,57,5,8,2,7,1,4,5,5,15,0,1,0,0,0,1,1,1,1,5,0,2,3
0,1,18,2,4,2,7,5,5,6,5,15,0,0,0,0,0,2,1,1,3,2,3,2,3
1,1,24,3,3,3,1,3,3,4,4,15,0,0,0,0,1,3,3,2,4,4,10,2,3
1,2,70,2,2,2,3,7,7,7,5,19,0,0,0,0,1,4,4,2,4,5,8,4,3
1,1,29,4,5,3,3,6,6,6,4,22,0,1,0,0,0,3,3,1,4,4,6,3,4
0,2,43,4,3,2,5,5,5,6,5,15,0,1,0,0,0,2,3,1,2,2,10,1,3
0,1,41,5,5,3,6,2,3,4,5,15,0,0,0,0,0,2,1,1,2,1,3,2,3
1,1,53,4,3,2,1,1,1,7,5,15,0,1,0,0,0,4,4,2,4,1,5,3,3
1,2,69,4,2,5,5,6,6,3,3,15,1,0,0,0,0,3,3,1,4,4,3,3,4
0,2,21,3,4,3,4,7,7,5,4,15,0,1,0,0,0,3,2,1,3,2,5,1,4
1,1,70,0,2,3,3,1,7,4,4,15,0,1,0,0,0,3,2,1,4,4,10,4,5
0,2,42,4,3,3,5,1,5,4,3,15,0,0,0,0,0,3,2,3,3,2,5,2,4
0,1,38,4,4,4,3,4,6,5,3,15,0,0,0,0,0,2,2,1,2,2,7,3,3
0,1,23,4,4,3,4,2,5,6,3,15,0,1,1,0,0,2,3,1,4,2,4,2,4
1,2,60,4,6,3,1,7,7,3,3,15,1,0,0,0,0,4,3,3,4,4,7,3,4
1,1,57,1,2,4,3,7,7,5,2,16,1,0,0,0,0,3,4,1,5,4,9,3,4
1,1,60,3,2,2,6,3,6,7,4,25,0,1,0,0,0,3,1,1,2,3,0,3,2
1,2,50,3,2,2,1,7,7,7,4,15,0,1,0,0,0,4,4,2,5,4,9,3,5
0,2,19,2,4,3,3,3,3,7,5,15,0,0,0,0,0,3,3,3,3,3,5,3,3
0,2,40,2,4,3,7,7,7,6,2,15,0,1,1,0,0,1,1,1,3,4,5,3,3
1,2,69,2,1,2,1,7,7,6,5,15,0,0,0,0,0,4,4,1,5,5,10,4,5
0,1,59,2,1,1,5,7,3,7,5,15,0,1,0,0,0,2,1,1,4,3,0,3,3
1,2,58,4,6,2,5,2,6,3,3,15,0,0,0,0,0,3,3,2,3,4,5,3,4
1,2,34,4,4,3,4,5,6,7,4,24,0,1,0,0,0,3,4,2,4,4,8,3,4
1,1,48,2,4,3,1,4,7,6,4,15,0,0,0,0,1,4,5,1,5,5,10,4,5
0,1,29,4,1,3,3,1,3,6,5,15,0,1,0,0,0,3,2,1,3,1,3,1,3
1,2,80,2,2,3,1,7,2,6,4,15,0,0,0,0,1,3,2,1,4,4,10,3,5
1,2,47,1,6,4,1,7,3,6,4,15,0,0,0,0,0,4,4,1,4,5,4,3,4
0,1,68,0,3,4,4,6,6,3,2,15,1,0,0,0,0,3,3,1,4,3,5,3,4
0,1,18,2,4,2,7,7,7,4,2,14,1,0,0,0,0,2,3,1,4,1,5,3,5
0,1,20,2,4,4,5,6,5,6,3,19,0,1,0,0,0,2,3,1,3,2,3,1,4
0,1,32,4,4,1,7,4,4,7,4,15,0,0,0,0,0,1,1,1,1,1,5,2,3
0,2,69,4,4,3,4,7,7,5,3,15,0,1,1,0,0,3,2,1,3,4,7,3,3
1,2,53,4,8,3,4,7,7,3,2,15,0,0,0,0,1,3,4,1,5,4,8,5,5
1,1,66,3,4,2,1,7,7,7,4,15,0,0,0,0,1,5,5,2,5,5,10,5,5
0,1,75,3,4,2,7,4,7,3,5,15,0,1,0,0,0,2,1,1,2,3,6,3,3
1,2,53,4,4,1,4,5,5,7,4,15,0,0,0,0,0,4,3,3,4,4,10,3,5
1,2,47,0,1,3,5,7,7,7,4,15,0,1,0,0,0,3,3,2,4,4,8,3,4
0,1,76,5,3,3,4,1,7,4,3,16,1,0,0,0,0,3,1,1,4,2,5,3,4
0,2,80,2,2,3,5,5,5,6,3,15,0,1,1,0,0,3,3,3,3,3,5,3,3
1,2,61,4,4,3,3,4,7,3,2,15,0,1,1,0,0,4,3,3,4,4,7,4,3
1,2,31,3,4,3,1,7,7,4,3,15,0,0,0,0,0,3,3,1,4,3,5,2,4
0,2,19,3,4,2,6,3,5,7,5,17,0,1,0,0,0,2,2,1,1,2,3,2,3
1,1,53,1,4,3,2,7,6,2,2,15,1,0,0,0,0,4,2,1,4,4,10,4,4
1,2,66,4,2,3,5,6,6,6,3,15,0,0,0,0,0,3,3,1,3,3,5,4,4
1,1,53,2,2,4,4,6,6,6,3,15,0,0,0,0,1,4,3,3,5,3,6,4,4
0,1,50,3,5,2,1,7,4,6,3,17,0,0,0,0,0,3,2,1,3,3,7,2,4
1,2,63,3,2,3,1,7,4,7,5,25,0,1,0,0,0,5,5,3,5,5,10,5,5
0,2,24,4,4,3,4,5,5,4,2,15,0,1,0,0,0,2,3,2,4,3,2,3,3
0,2,24,4,5,4,7,5,5,6,4,12,0,1,0,0,0,2,2,1,2,2,4,2,4
1,2,30,3,1,1,1,7,7,7,5,15,0,1,1,0,0,5,5,3,5,4,6,3,5
1,2,20,3,5,3,1,2,6,5,5,21,0,1,0,0,0,3,3,1,3,3,3,5,5
1,2,67,5,1,3,1,4,7,7,5,15,0,0,0,0,0,5,5,3,3,5,10,3,4
0,2,58,4,2,3,4,6,6,6,4,19,0,0,0,0,0,2,2,1,3,2,5,3,3
0,2,23,4,1,4,5,7,7,6,3,15,1,0,0,0,0,2,1,3,1,4,3,3,4
1,2,73,2,4,3,1,7,7,6,4,17,0,0,0,0,1,5,4,2,5,5,10,5,4
1,2,46,1,2,1,4,7,7,6,5,15,0,1,0,0,0,4,4,1,4,5,8,1,5
1,1,43,2,1,1,3,1,2,6,5,15,0,0,0,1,0,3,3,2,4,3,10,3,5
0,1,62,2,4,4,5,7,6,6,4,15,0,0,0,0,0,2,2,1,3,3,5,2,3
0,1,66,0,1,4,6,1,1,3,4,15,0,0,0,1,0,2,1,1,3,2,3,2,4
0,2,26,3,2,2,4,1,7,4,4,15,0,1,0,0,0,3,3,2,3,3,7,3,3
0,2,66,4,3,3,5,5,5,3,4,15,0,0,0,0,0,2,1,1,2,2,3,3,4
1,2,58,3,7,3,1,4,7,5,2,15,0,0,0,0,0,4,4,2,5,4,5,4,3
1,1,59,2,4,3,3,7,6,6,4,15,0,0,0,0,1,3,5,1,4,3,8,4,4
1,1,52,3,4,2,3,7,7,6,3,15,1,0,0,0,0,4,3,1,4,2,5,3,4
1,1,58,0,2,3,2,7,6,6,5,15,0,1,0,0,0,3,2,1,5,5,7,3,5
1,1,63,5,7,3,5,7,7,6,4,15,0,0,0,0,0,4,5,2,5,3,8,3,5
0,2,32,4,3,2,7,7,7,3,4,15,0,1,0,0,0,2,2,1,1,4,4,2,4
1,1,44,2,4,3,5,6,6,6,4,15,0,0,0,0,1,4,3,1,3,3,9,3,4
1,2,72,0,5,3,1,7,7,7,5,15,0,0,0,0,1,4,3,2,5,5,8,4,3
0,2,33,4,8,5,3,5,6,5,4,15,0,1,0,0,0,2,1,1,2,1,6,2,5
0,2,20,3,1,3,5,6,5,3,2,15,0,1,0,0,0,4,2,3,5,3,3,4,3
0,1,44,4,5,5,7,6,6,5,4,20,0,1,0,0,0,3,2,1,4,2,3,3,4
1,1,60,2,2,1,7,7,7,6,4,15,0,0,0,0,0,4,3,1,4,5,10,4,4
1,1,19,3,4,5,2,7,7,3,3,15,0,0,0,0,1,5,5,1,5,5,10,5,5
0,1,47,3,3,4,4,7,7,4,2,14,1,0,0,0,0,3,4,1,4,3,4,3,3
0,2,29,4,2,2,6,1,1,6,5,23,0,0,0,1,0,2,2,3,1,2,0,2,4
0,1,38,4,5,4,4,1,4,6,4,15,0,1,1,0,0,2,2,1,2,2,5,2,3
0,2,64,3,4,3,2,7,6,3,2,15,1,0,0,0,0,2,2,1,4,4,6,3,4
1,2,70,4,3,3,4,4,6,6,4,15,0,1,0,0,0,4,1,1,4,5,5,5,4
0,2,36,4,5,3,3,6,6,5,2,15,0,1,0,0,0,3,2,1,5,2,4,2,3
0,2,63,2,2,1,3,1,7,2,2,15,1,0,0,0,0,4,2,1,3,2,3,3,3
0,2,27,3,5,4,3,4,5,3,3,15,0,1,0,0,0,3,2,1,3,2,5,3,4
0,2,34,4,8,2,6,5,5,7,5,15,0,1,0,0,0,3,2,1,2,2,0,2,4
1,1,57,3,7,3,4,7,7,6,4,15,0,0,0,0,1,4,5,1,5,5,5,5,3
0,1,43,4,6,3,3,7,6,4,2,12,1,0,0,0,0,3,2,1,4,4,3,4,3
0,1,68,4,3,4,6,6,5,5,4,15,0,1,0,0,0,2,2,1,2,3,3,3,3
0,2,52,5,4,3,1,1,1,4,2,15,1,0,0,0,0,2,2,3,3,2,0,3,2
0,1,66,4,2,2,5,3,5,5,5,25,0,0,0,0,0,2,2,1,2,1,1,3,3
0,2,63,4,2,4,7,7,7,3,3,15,0,1,1,0,0,2,2,1,2,3,5,1,4
0,2,31,4,5,2,7,1,2,6,4,13,0,0,0,0,0,2,2,1,2,2,5,3,3
0,1,25,3,5,3,4,1,1,4,5,8,0,1,0,0,0,1,1,1,1,5,0,5,3
0,2,22,3,4,2,4,3,3,4,4,16,0,1,0,0,0,2,1,3,2,2,2,1,3
1,2,62,4,4,2,2,7,6,6,4,15,0,0,0,0,0,4,4,2,4,5,8,3,4
0,2,27,4,2,2,5,6,6,3,4,15,0,1,0,0,0,2,2,1,2,2,5,2,4
0,2,50,5,7,4,5,2,6,3,4,15,0,1,0,0,0,2,1,1,2,2,2,4,2
0,2,55,2,4,3,1,7,7,5,3,15,1,0,0,0,0,2,2,1,3,2,8,3,3
0,1,67,2,4,3,4,7,7,6,2,15,1,0,0,0,0,3,3,1,3,4,5,3,3
1,1,73,0,4,3,4,7,7,6,4,20,0,0,0,0,0,4,4,1,4,4,7,3,4
0,1,21,3,1,4,3,7,7,3,2,15,0,1,0,0,0,2,1,1,3,1,0,4,4
1,2,59,5,7,4,4,7,6,5,3,15,1,0,0,0,0,4,4,1,5,3,10,4,4
1,1,62,3,1,2,3,7,7,7,4,15,0,1,0,0,0,3,4,2,5,4,10,4,4
0,1,57,3,4,2,4,1,5,6,3,15,0,0,0,1,0,4,3,1,5,3,10,3,4
0,2,57,3,5,3,4,6,5,6,4,15,0,1,0,0,0,4,2,1,3,2,9,3,3
0,2,40,4,2,3,5,7,7,3,4,15,0,1,0,0,0,2,3,1,2,2,4,1,3
0,1,58,3,6,2,5,5,5,6,5,15,0,0,0,0,0,1,1,1,2,2,3,1,3
0,2,20,3,6,3,4,2,6,4,4,15,0,1,0,0,0,2,1,1,2,1,5,2,4
1,1,64,2,4,3,1,7,7,7,5,15,0,0,0,0,0,3,4,2,5,5,10,4,5
1,1,54,3,3,4,4,7,7,3,2,15,1,0,0,0,0,4,5,1,4,4,6,4,4
0,2,21,3,1,3,7,4,5,6,5,15,0,1,0,0,0,1,2,1,1,2,6,4,3
1,2,61,0,3,1,1,6,5,7,5,25,0,0,0,0,0,5,5,2,5,5,10,4,4
0,1,63,1,1,3,4,7,6,7,2,15,0,0,0,0,1,3,2,1,3,4,2,4,2
1,2,72,3,4,2,3,7,7,3,4,15,0,0,0,0,0,3,4,1,5,5,8,4,3
0,2,65,4,6,3,6,1,6,4,4,15,0,0,0,0,0,2,2,1,4,3,5,2,3
1,1,71,0,3,3,1,7,2,6,4,15,0,0,0,0,1,4,3,1,5,5,10,4,4
0,1,58,5,4,3,6,2,6,5,4,15,0,1,0,0,0,2,1,1,3,3,5,3,3
0,1,19,3,4,3,5,3,6,3,4,15,0,1,0,0,0,2,2,1,2,2,3,2,4
0,1,33,5,5,3,3,2,3,6,3,21,0,0,0,0,0,2,1,1,2,2,5,2,4
1,1,63,3,3,3,4,7,7,3,3,15,1,0,0,0,0,2,1,1,5,5,8,4,4
1,1,67,4,4,3,4,1,7,7,4,15,0,1,1,0,0,3,3,1,3,4,6,3,4
1,2,68,2,3,3,1,1,7,4,2,15,1,0,0,0,0,3,3,2,5,1,8,4,4
1,1,62,0,1,3,4,7,7,7,5,24,0,0,0,0,1,3,3,2,5,5,10,4,5
0,1,22,3,4,3,4,5,5,4,4,15,0,1,0,0,0,3,2,1,4,3,5,2,5
0,2,48,2,4,2,4,1,6,6,4,15,0,1,1,0,0,2,2,1,4,2,5,3,4
1,1,56,2,7,2,2,7,6,7,5,15,0,1,0,0,0,4,3,1,4,4,6,3,4
0,1,53,4,4,4,4,5,5,4,4,15,0,1,0,0,0,3,2,1,4,4,6,2,4
1,2,48,4,4,4,4,7,7,7,3,15,0,1,0,0,0,3,3,3,3,3,10,3,3
0,1,52,2,3,3,4,6,6,2,2,15,1,0,0,0,0,3,3,1,5,4,10,2,4
0,2,19,3,2,3,3,6,6,6,4,15,0,1,0,0,0,2,2,1,4,3,4,2,4
0,1,24,2,4,3,5,2,3,5,4,19,0,1,0,0,0,2,2,1,3,2,5,2,4
1,2,45,4,1,4,2,7,6,5,4,15,0,1,1,0,0,4,3,1,3,3,5,3,3
0,2,34,5,5,4,4,4,4,3,3,15,1,0,0,0,0,3,2,1,3,3,10,4,3
1,2,64,3,4,3,1,7,6,4,4,15,0,0,0,0,1,4,3,3,5,5,9,3,4
0,2,68,4,4,2,5,7,7,6,5,15,0,1,1,0,0,2,2,1,2,2,4,2,3
1,2,57,2,1,3,3,7,7,4,3,15,0,0,0,0,0,4,3,2,5,5,8,3,4
0,1,33,3,5,4,4,1,5,6,4,15,0,1,0,0,0,3,2,1,4,2,4,3,3
1,2,63,2,3,4,4,7,6,6,4,15,0,0,0,0,0,4,4,1,4,5,6,3,4
0,2,23,2,1,2,4,5,5,3,3,15,0,1,0,0,0,3,3,3,3,3,9,3,3
0,2,51,4,4,4,5,7,7,5,4,15,0,1,1,0,0,2,3,1,2,2,6,1,5
0,1,72,4,4,2,6,7,6,3,2,15,1,0,0,0,0,3,3,1,3,4,4,3,3
0,1,18,3,4,3,5,4,5,5,2,15,0,1,0,0,0,1,2,1,2,1,5,1,4
0,1,59,4,1,2,5,5,7,3,2,15,1,0,0,0,0,2,2,1,4,3,2,2,4
0,1,46,3,6,3,6,6,6,4,3,15,0,1,0,0,0,2,3,1,3,2,5,2,3
0,2,19,3,1,3,6,3,5,6,4,15,0,0,0,1,0,2,2,1,2,1,4,1,3
0,2,31,5,7,4,5,4,4,3,3,15,0,1,0,0,0,3,2,1,2,3,5,4,4
0,2,64,2,3,3,7,7,7,4,1,15,1,0,0,0,0,2,1,1,3,2,4,1,3
1,2,75,1,4,3,3,7,7,4,3,14,1,0,0,0,0,3,4,1,4,5,5,4,4
0,1,22,4,4,3,4,2,4,6,5,15,0,1,0,0,0,2,2,2,3,2,5,2,3
1,2,39,5,5,3,2,7,6,6,3,15,1,0,0,0,0,4,4,1,4,3,7,4,5
0,1,55,5,6,5,2,1,7,5,1,15,1,0,0,0,0,2,2,1,4,3,5,2,4
0,2,20,2,4,2,7,7,7,2,3,15,0,0,0,0,0,3,3,1,4,5,5,4,1
1,2,64,0,1,1,1,7,7,7,5,22,0,0,0,0,1,5,5,3,5,5,10,3,3
1,2,42,0,3,2,1,7,7,7,5,15,0,1,0,0,0,4,2,1,2,2,0,3,3
0,1,43,5,4,5,5,7,6,4,5,15,0,1,0,0,0,1,1,1,4,2,5,1,4
1,2,31,3,3,2,4,7,7,4,2,15,1,0,0,0,0,3,2,2,4,4,6,2,4
1,2,52,0,4,3,1,7,7,4,4,22,0,1,0,0,0,4,4,2,5,5,10,3,4
1,1,76,5,2,3,1,7,5,6,2,15,1,0,0,0,0,3,3,1,5,5,9,3,4
1,2,40,4,6,4,5,3,6,2,2,15,1,0,0,0,0,3,2,1,3,4,9,3,4
0,2,24,5,2,4,1,6,7,3,1,15,1,0,0,0,0,2,1,3,4,4,2,4,3
0,1,67,3,2,2,7,7,4,6,4,15,0,1,0,0,0,1,1,1,2,1,2,2,2
0,2,68,5,3,4,5,4,4,4,2,15,0,1,0,0,0,2,1,1,2,3,3,2,3
0,2,36,4,1,3,4,1,5,5,3,15,0,0,0,0,0,3,2,1,1,2,3,2,3
1,2,77,1,4,2,1,7,7,6,2,15,1,0,0,0,0,4,3,2,5,5,10,3,5
1,2,38,1,3,4,1,7,7,6,4,15,0,0,0,0,0,5,5,2,5,5,10,3,5
1,1,26,3,1,2,5,4,4,5,5,18,0,1,0,0,0,2,2,3,2,2,0,2,4
0,1,37,4,4,4,5,7,7,7,4,15,0,0,0,0,0,3,3,1,4,3,5,1,3
0,2,19,4,7,4,6,6,5,6,4,15,0,1,0,0,0,2,2,1,3,2,7,4,2
0,1,23,4,2,3,6,6,6,4,4,15,0,1,0,0,0,2,1,1,2,2,2,1,5
0,1,24,4,3,4,7,1,1,6,5,15,0,1,0,0,0,1,2,1,3,1,0,2,5
1,1,55,3,7,3,2,7,5,7,4,15,0,0,0,0,1,4,5,1,5,5,10,4,4
1,1,67,2,6,3,3,7,7,5,4,15,0,0,0,0,1,4,2,1,5,2,9,4,1
0,2,29,4,5,3,2,6,3,7,3,15,0,1,0,0,0,4,3,2,3,3,4,2,3
1,1,72,2,1,1,1,4,7,7,5,15,0,0,0,0,1,5,5,1,1,5,8,3,5
1,1,43,2,4,3,1,4,7,7,4,15,0,0,0,0,1,4,3,2,5,5,10,4,4
1,2,67,4,2,3,1,7,5,4,2,15,1,0,0,0,0,4,4,2,5,5,7,3,3
1,2,69,2,2,1,4,7,7,3,3,15,0,0,0,0,0,5,3,2,5,5,10,3,5
0,1,60,4,7,3,6,1,6,3,3,15,0,0,0,0,0,3,3,3,3,3,5,3,3
1,1,48,4,6,3,1,5,7,6,4,15,0,0,0,0,0,4,3,1,3,4,9,3,5
0,1,68,5,7,2,6,1,2,3,5,15,0,0,0,1,0,2,1,1,2,1,2,2,3
0,1,29,5,1,3,4,4,4,5,2,15,0,1,0,0,0,3,1,1,5,2,5,2,4
0,1,73,0,3,4,5,1,1,5,4,15,0,0,0,1,0,3,1,1,3,1,0,1,5
1,1,35,0,1,3,1,7,4,7,4,15,0,0,0,0,1,5,5,2,5,5,10,4,5
0,1,21,4,6,3,4,5,6,2,2,15,0,1,0,0,0,2,3,1,3,3,2,3,3
0,2,79,4,1,3,6,7,6,6,5,15,0,1,0,0,0,2,1,1,1,5,2,2,3
0,2,37,4,7,3,3,3,7,7,2,15,0,0,0,0,0,3,3,1,4,3,5,2,4
1,2,70,1,4,3,3,7,4,7,5,22,0,0,0,0,1,4,4,2,5,5,10,4,5
0,2,29,3,1,2,6,6,6,5,4,15,0,0,0,0,0,2,2,3,2,2,5,2,4
0,2,67,2,2,4,5,6,6,4,4,15,0,1,1,0,0,2,1,1,3,4,5,2,4
1,1,36,3,2,3,1,7,7,7,5,25,0,0,0,0,1,5,5,3,5,5,10,3,5
1,2,66,4,3,1,4,7,7,7,5,15,0,1,0,0,0,5,5,2,4,5,5,4,3
1,2,67,3,2,3,2,6,6,5,4,15,0,1,0,0,0,3,2,1,5,4,8,4,5
0,1,24,4,5,4,5,5,6,6,2,18,1,0,0,0,0,2,2,1,4,2,5,4,4
1,1,59,0,2,3,3,7,7,7,5,15,0,0,0,0,1,5,3,2,5,5,10,3,4
0,1,23,3,4,4,5,4,5,3,4,12,0,1,0,0,0,2,1,1,1,2,4,2,4
0,1,33,4,4,2,5,4,6,4,2,15,1,0,0,0,0,3,5,1,3,2,5,2,4
0,1,57,4,2,2,4,6,6,6,3,18,0,1,0,0,0,3,2,1,4,4,7,3,4
1,2,57,4,2,2,2,5,7,6,3,23,0,0,0,0,1,4,4,2,4,5,7,3,4
0,1,40,4,8,3,5,7,7,7,3,15,1,0,0,0,0,4,4,1,5,5,8,3,5
1,2,64,2,4,3,4,6,6,7,3,18,1,0,0,0,0,4,3,1,3,4,5,3,4
1,1,64,0,2,2,3,7,7,3,1,15,1,0,0,0,0,3,3,1,5,5,8,3,2
1,1,56,2,4,4,2,7,7,3,1,15,1,0,0,0,0,5,5,3,5,5,7,4,5
0,1,30,3,4,3,7,7,7,5,3,15,0,1,1,0,0,2,3,1,2,2,4,2,4
1,1,63,2,2,4,4,6,6,6,2,18,1,0,0,0,0,4,4,1,4,2,7,3,4
1,2,19,3,4,3,1,7,7,5,3,19,1,0,0,0,0,3,3,3,4,4,9,3,5
1,2,79,2,1,3,1,7,7,6,3,15,0,0,0,0,1,4,3,2,5,5,10,3,4
0,2,22,4,3,4,5,4,6,5,4,15,0,1,0,0,0,2,2,1,2,2,5,2,3
0,1,71,5,4,2,7,6,7,3,5,22,0,1,0,0,0,3,1,1,4,2,9,2,3
0,1,58,4,4,4,6,6,5,5,5,15,0,1,0,0,0,2,2,1,2,2,5,2,3
0,2,43,1,2,2,3,7,6,6,5,15,0,1,1,0,0,2,3,2,3,3,10,4,1
